Timestamp,Human readable date,AvgSNR,Data,Diferencia,Duplicado,Estado de bateria,Estado de Sistema,Estado Voltaje AC,ID Dispositivo,ID Estación,ID Tipo de Dispositivo,Latitud,Longitud,Número de Secuencia,RSSI,SNR,TimeStamp,Voltaje AC,Voltaje Batería,context_AvgSNR,context_Data,context_Diferencia,context_Duplicado,context_Estado de bateria,context_Estado de Sistema,context_Estado Voltaje AC,context_ID Dispositivo,context_ID Estación,context_ID Tipo de Dispositivo,context_Latitud,context_Longitud,context_Número de Secuencia,context_RSSI,context_SNR,context_TimeStamp,context_Voltaje AC,context_Voltaje Batería
1582166213837,2020-02-19 23:36:53,15.59,0.0,2944.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.0,-71.0,2945.0,-125.0,13.91,1582166212.0,224.8,4.0917645,b'{}',"b'{""data"":""cdcc6043bcef8240000000""}'",b'{}',"b'{""duplicate"":""false""}'",b'{}',b'{}',b'{}',"b'{""device"":""4D54B4""}'","b'{""station"":""70F1""}'","b'{""deviceTypeId"":""5e1607122564324b86ef7333""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1582165311893,2020-02-19 23:21:51,15.45,0.0,2943.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.0,-71.0,2944.0,-122.0,12.82,1582165310.0,223.9,4.0928583,b'{}',"b'{""data"":""66e65f43b2f88240000000""}'",b'{}',"b'{""duplicate"":""false""}'",b'{}',b'{}',b'{}',"b'{""device"":""4D54B4""}'","b'{""station"":""70F1""}'","b'{""deviceTypeId"":""5e1607122564324b86ef7333""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1582164409646,2020-02-19 23:06:49,15.29,0.0,2942.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.0,-71.0,2943.0,-127.0,11.5,1582164408.0,224.2,4.0881753,b'{}',"b'{""data"":""3333604355d28240000000""}'",b'{}',"b'{""duplicate"":""false""}'",b'{}',b'{}',b'{}',"b'{""device"":""4D54B4""}'","b'{""station"":""70F1""}'","b'{""deviceTypeId"":""5e1607122564324b86ef7333""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1582163506719,2020-02-19 22:51:46,15.25,0.0,2941.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.0,-71.0,2942.0,-123.0,15.56,1582163505.0,223.2,4.0928116,b'{}',"b'{""data"":""33335f4350f88240000000""}'",b'{}',"b'{""duplicate"":""false""}'",b'{}',b'{}',b'{}',"b'{""device"":""4D54B4""}'","b'{""station"":""70F1""}'","b'{""deviceTypeId"":""5e1607122564324b86ef7333""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1582162604703,2020-02-19 22:36:44,15.0,0.0,2940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.0,-71.0,2941.0,-120.0,17.34,1582162603.0,226.3,4.0930524,b'{}',"b'{""data"":""cd4c624349fa8240000000""}'",b'{}',"b'{""duplicate"":""false""}'",b'{}',b'{}',b'{}',"b'{""device"":""4D54B4""}'","b'{""station"":""70F1""}'","b'{""deviceTypeId"":""5e1607122564324b86ef7333""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1582161700671,2020-02-19 22:21:40,14.78,0.0,2939.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.0,-71.0,2940.0,-121.0,15.51,1582161699.0,224.7,4.0918756,b'{}',"b'{""data"":""33b36043a5f08240000000""}'",b'{}',"b'{""duplicate"":""false""}'",b'{}',b'{}',b'{}',"b'{""device"":""4D54B4""}'","b'{""station"":""70F1""}'","b'{""deviceTypeId"":""5e1607122564324b86ef7333""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1582160798575,2020-02-19 22:06:38,14.62,0.0,2938.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.0,-71.0,2939.0,-123.0,6.97,1582160797.0,225.0,4.092149,b'{}',"b'{""data"":""00006143e2f28240000000""}'",b'{}',"b'{""duplicate"":""false""}'",b'{}',b'{}',b'{}',"b'{""device"":""4D54B4""}'","b'{""station"":""8250""}'","b'{""deviceTypeId"":""5e1607122564324b86ef7333""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1582159896641,2020-02-19 21:51:36,14.46,0.0,2937.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.0,-71.0,2938.0,-120.0,16.82,1582159895.0,226.0,4.0941057,b'{}',"b'{""data"":""00006243ea028340000000""}'",b'{}',"b'{""duplicate"":""false""}'",b'{}',b'{}',b'{}',"b'{""device"":""4D54B4""}'","b'{""station"":""70F1""}'","b'{""deviceTypeId"":""5e1607122564324b86ef7333""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1582158994741,2020-02-19 21:36:34,14.18,0.0,2936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.0,-71.0,2937.0,-120.0,16.35,1582158993.0,224.1,4.095005,b'{}',"b'{""data"":""9a196043480a8340000000""}'",b'{}',"b'{""duplicate"":""false""}'",b'{}',b'{}',b'{}',"b'{""device"":""4D54B4""}'","b'{""station"":""70F1""}'","b'{""deviceTypeId"":""5e1607122564324b86ef7333""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1582158091582,2020-02-19 21:21:31,14.3,0.0,2935.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.0,-71.0,2936.0,-122.0,10.26,1582158089.0,223.8,4.09324,b'{}',"b'{""data"":""cdcc5f43d2fb8240000000""}'",b'{}',"b'{""duplicate"":""false""}'",b'{}',b'{}',b'{}',"b'{""device"":""4D54B4""}'","b'{""station"":""70F1""}'","b'{""deviceTypeId"":""5e1607122564324b86ef7333""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1582157190323,2020-02-19 21:06:30,13.84,0.0,2934.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.0,-71.0,2935.0,-125.0,9.93,1582157187.0,221.2,4.093226,b'{}',"b'{""data"":""33335d43b5fb8240000000""}'",b'{}',"b'{""duplicate"":""false""}'",b'{}',b'{}',b'{}',"b'{""device"":""4D54B4""}'","b'{""station"":""70F1""}'","b'{""deviceTypeId"":""5e1607122564324b86ef7333""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1582156286705,2020-02-19 20:51:26,13.86,0.0,2933.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.0,-71.0,2934.0,-123.0,13.89,1582156285.0,221.3,4.0920486,b'{}',"b'{""data"":""cd4c5d4310f28240000000""}'",b'{}',"b'{""duplicate"":""false""}'",b'{}',b'{}',b'{}',"b'{""device"":""4D54B4""}'","b'{""station"":""70F1""}'","b'{""deviceTypeId"":""5e1607122564324b86ef7333""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1582155383455,2020-02-19 20:36:23,14.1,0.0,2932.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.0,-71.0,2933.0,-133.0,6.0,1582155382.0,221.0,4.0866327,b'{}',"b'{""data"":""00005d43b2c58240000000""}'",b'{}',"b'{""duplicate"":""false""}'",b'{}',b'{}',b'{}',"b'{""device"":""4D54B4""}'","b'{""station"":""7285""}'","b'{""deviceTypeId"":""5e1607122564324b86ef7333""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1582154481751,2020-02-19 20:21:21,14.44,0.0,2931.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.0,-71.0,2932.0,-123.0,13.26,1582154479.0,222.6,4.0911145,b'{}',"b'{""data"":""9a995e4369ea8240000000""}'",b'{}',"b'{""duplicate"":""false""}'",b'{}',b'{}',b'{}',"b'{""device"":""4D54B4""}'","b'{""station"":""70F1""}'","b'{""deviceTypeId"":""5e1607122564324b86ef7333""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1582153580312,2020-02-19 20:06:20,14.63,0.0,2930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.0,-71.0,2931.0,-125.0,6.0,1582153577.0,224.8,4.095276,b'{}',"b'{""data"":""cdcc6043800c8340000000""}'",b'{}',"b'{""duplicate"":""false""}'",b'{}',b'{}',b'{}',"b'{""device"":""4D54B4""}'","b'{""station"":""8250""}'","b'{""deviceTypeId"":""5e1607122564324b86ef7333""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1582152676620,2020-02-19 19:51:16,14.85,0.0,2929.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.0,-71.0,2930.0,-125.0,11.09,1582152674.0,224.3,4.09534,b'{}',"b'{""data"":""cd4c6043060d8340000000""}'",b'{}',"b'{""duplicate"":""false""}'",b'{}',b'{}',b'{}',"b'{""device"":""4D54B4""}'","b'{""station"":""70F1""}'","b'{""deviceTypeId"":""5e1607122564324b86ef7333""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1582151773667,2020-02-19 19:36:13,14.96,0.0,2928.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.0,-71.0,2929.0,-121.0,8.94,1582151772.0,223.1,4.0914617,b'{}',"b'{""data"":""9a195f4341ed8240000000""}'",b'{}',"b'{""duplicate"":""false""}'",b'{}',b'{}',b'{}',"b'{""device"":""4D54B4""}'","b'{""station"":""70F1""}'","b'{""deviceTypeId"":""5e1607122564324b86ef7333""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1582150872371,2020-02-19 19:21:12,14.95,0.0,2927.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.0,-71.0,2928.0,-125.0,13.46,1582150870.0,224.0,4.0925903,b'{}',"b'{""data"":""0000604380f68240000000""}'",b'{}',"b'{""duplicate"":""false""}'",b'{}',b'{}',b'{}',"b'{""device"":""4D54B4""}'","b'{""station"":""70F1""}'","b'{""deviceTypeId"":""5e1607122564324b86ef7333""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1582149968780,2020-02-19 19:06:08,14.53,0.0,2926.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.0,-71.0,2927.0,-118.0,20.62,1582149967.0,222.5,4.095769,b'{}',"b'{""data"":""00805e438a108340000000""}'",b'{}',"b'{""duplicate"":""false""}'",b'{}',b'{}',b'{}',"b'{""device"":""4D54B4""}'","b'{""station"":""70F1""}'","b'{""deviceTypeId"":""5e1607122564324b86ef7333""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1582149064612,2020-02-19 18:51:04,14.64,0.0,2925.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.0,-71.0,2926.0,-125.0,13.42,1582149062.0,221.8,4.097309,b'{}',"b'{""data"":""cdcc5d43281d8340000000""}'",b'{}',"b'{""duplicate"":""false""}'",b'{}',b'{}',b'{}',"b'{""device"":""4D54B4""}'","b'{""station"":""70F1""}'","b'{""deviceTypeId"":""5e1607122564324b86ef7333""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1582148161460,2020-02-19 18:36:01,14.47,0.0,2924.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.0,-71.0,2925.0,-132.0,7.55,1582148160.0,221.7,4.0874405,b'{}',"b'{""data"":""33b35d4350cc8240000000""}'",b'{}',"b'{""duplicate"":""false""}'",b'{}',b'{}',b'{}',"b'{""device"":""4D54B4""}'","b'{""station"":""7285""}'","b'{""deviceTypeId"":""5e1607122564324b86ef7333""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1582147258642,2020-02-19 18:20:58,14.47,0.0,2923.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.0,-71.0,2924.0,-124.0,13.64,1582147256.0,222.9,4.095577,b'{}',"b'{""data"":""66e65e43f70e8340000000""}'",b'{}',"b'{""duplicate"":""false""}'",b'{}',b'{}',b'{}',"b'{""device"":""4D54B4""}'","b'{""station"":""70F1""}'","b'{""deviceTypeId"":""5e1607122564324b86ef7333""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1582146355737,2020-02-19 18:05:55,14.88,0.0,2922.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.0,-71.0,2923.0,-127.0,11.6,1582146354.0,226.4,4.0910144,b'{}',"b'{""data"":""6666624397e98240000000""}'",b'{}',"b'{""duplicate"":""false""}'",b'{}',b'{}',b'{}',"b'{""device"":""4D54B4""}'","b'{""station"":""70F1""}'","b'{""deviceTypeId"":""5e1607122564324b86ef7333""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1582145655550,2020-02-19 17:54:15,15.01,0.0,2921.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.0,-71.0,2922.0,-131.0,7.87,1582145452.0,225.6,4.0976195,b'{}',"b'{""data"":""9a996143b31f8340000000""}'",b'{}',"b'{""duplicate"":""false""}'",b'{}',b'{}',b'{}',"b'{""device"":""4D54B4""}'","b'{""station"":""1EF4""}'","b'{""deviceTypeId"":""5e1607122564324b86ef7333""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1582144550663,2020-02-19 17:35:50,15.31,0.0,2920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.0,-71.0,2921.0,-121.0,15.54,1582144549.0,225.6,4.0951223,b'{}',"b'{""data"":""9a9961433e0b8340000000""}'",b'{}',"b'{""duplicate"":""false""}'",b'{}',b'{}',b'{}',"b'{""device"":""4D54B4""}'","b'{""station"":""70F1""}'","b'{""deviceTypeId"":""5e1607122564324b86ef7333""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1582143649199,2020-02-19 17:20:49,15.28,0.0,2919.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.0,-71.0,2920.0,-123.0,10.22,1582143647.0,226.1,4.094142,b'{}',"b'{""data"":""9a19624336038340000000""}'",b'{}',"b'{""duplicate"":""false""}'",b'{}',b'{}',b'{}',"b'{""device"":""4D54B4""}'","b'{""station"":""8250""}'","b'{""deviceTypeId"":""5e1607122564324b86ef7333""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1582142746423,2020-02-19 17:05:46,15.56,0.0,2918.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.0,-71.0,2919.0,-130.0,8.35,1582142743.0,225.8,4.091727,b'{}',"b'{""data"":""cdcc61436def8240000000""}'",b'{}',"b'{""duplicate"":""false""}'",b'{}',b'{}',b'{}',"b'{""device"":""4D54B4""}'","b'{""station"":""1EF4""}'","b'{""deviceTypeId"":""5e1607122564324b86ef7333""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1582141842523,2020-02-19 16:50:42,15.86,0.0,2917.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.0,-71.0,2918.0,-126.0,6.99,1582141840.0,224.2,4.093739,b'{}',"b'{""data"":""33336043e9ff8240000000""}'",b'{}',"b'{""duplicate"":""false""}'",b'{}',b'{}',b'{}',"b'{""device"":""4D54B4""}'","b'{""station"":""70F1""}'","b'{""deviceTypeId"":""5e1607122564324b86ef7333""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1582140941143,2020-02-19 16:35:41,16.07,0.0,2916.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.0,-71.0,2917.0,-122.0,12.92,1582140938.0,225.7,4.09692,b'{}',"b'{""data"":""33b36143f8198340000000""}'",b'{}',"b'{""duplicate"":""false""}'",b'{}',b'{}',b'{}',"b'{""device"":""4D54B4""}'","b'{""station"":""8250""}'","b'{""deviceTypeId"":""5e1607122564324b86ef7333""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1582140037551,2020-02-19 16:20:37,16.32,0.0,2914.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.0,-71.0,2916.0,-125.0,9.21,1582140035.0,224.7,4.0933714,b'{}',"b'{""data"":""33b36043e6fc8240000000""}'",b'{}',"b'{""duplicate"":""false""}'",b'{}',b'{}',b'{}',"b'{""device"":""4D54B4""}'","b'{""station"":""70F1""}'","b'{""deviceTypeId"":""5e1607122564324b86ef7333""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1582138232379,2020-02-19 15:50:32,16.29,0.0,2913.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.0,-71.0,2914.0,-124.0,16.15,1582138230.0,225.0,4.0931253,b'{}',"b'{""data"":""00006143e2fa8240000000""}'",b'{}',"b'{""duplicate"":""false""}'",b'{}',b'{}',b'{}',"b'{""device"":""4D54B4""}'","b'{""station"":""70F1""}'","b'{""deviceTypeId"":""5e1607122564324b86ef7333""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1582137331591,2020-02-19 15:35:31,16.53,0.0,2912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.0,-71.0,2913.0,-122.0,9.52,1582137329.0,224.4,4.093663,b'{}',"b'{""data"":""666660434aff8240000000""}'",b'{}',"b'{""duplicate"":""false""}'",b'{}',b'{}',b'{}',"b'{""device"":""4D54B4""}'","b'{""station"":""8250""}'","b'{""deviceTypeId"":""5e1607122564324b86ef7333""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1582136427518,2020-02-19 15:20:27,16.53,0.0,2911.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.0,-71.0,2912.0,-125.0,10.39,1582136425.0,225.1,4.0925875,b'{}',"b'{""data"":""9a1961437af68240000000""}'",b'{}',"b'{""duplicate"":""false""}'",b'{}',b'{}',b'{}',"b'{""device"":""4D54B4""}'","b'{""station"":""70F1""}'","b'{""deviceTypeId"":""5e1607122564324b86ef7333""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1582135526451,2020-02-19 15:05:26,16.69,0.0,2910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.0,-71.0,2911.0,-130.0,8.93,1582135525.0,225.6,4.096652,b'{}',"b'{""data"":""9a996143c6178340000000""}'",b'{}',"b'{""duplicate"":""false""}'",b'{}',b'{}',b'{}',"b'{""device"":""4D54B4""}'","b'{""station"":""70F1""}'","b'{""deviceTypeId"":""5e1607122564324b86ef7333""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1582134623483,2020-02-19 14:50:23,16.7,0.0,2909.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.0,-71.0,2910.0,-126.0,14.75,1582134621.0,225.9,4.0934587,b'{}',"b'{""data"":""66e661439dfd8240000000""}'",b'{}',"b'{""duplicate"":""false""}'",b'{}',b'{}',b'{}',"b'{""device"":""4D54B4""}'","b'{""station"":""70F1""}'","b'{""deviceTypeId"":""5e1607122564324b86ef7333""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1582133722241,2020-02-19 14:35:22,16.87,0.0,2908.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.0,-71.0,2909.0,-123.0,6.33,1582133720.0,225.6,4.0949087,b'{}',"b'{""data"":""9a9961437e098340000000""}'",b'{}',"b'{""duplicate"":""false""}'",b'{}',b'{}',b'{}',"b'{""device"":""4D54B4""}'","b'{""station"":""8250""}'","b'{""deviceTypeId"":""5e1607122564324b86ef7333""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1582132818417,2020-02-19 14:20:18,16.81,0.0,2907.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.0,-71.0,2908.0,-125.0,10.22,1582132816.0,222.9,4.088134,b'{}',"b'{""data"":""66e65e43fed18240000000""}'",b'{}',"b'{""duplicate"":""false""}'",b'{}',b'{}',b'{}',"b'{""device"":""4D54B4""}'","b'{""station"":""70F1""}'","b'{""deviceTypeId"":""5e1607122564324b86ef7333""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1582131915573,2020-02-19 14:05:15,16.66,0.0,2906.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.0,-71.0,2907.0,-120.0,11.25,1582131914.0,223.9,4.093484,b'{}',"b'{""data"":""66e65f43d2fd8240000000""}'",b'{}',"b'{""duplicate"":""false""}'",b'{}',b'{}',b'{}',"b'{""device"":""4D54B4""}'","b'{""station"":""70F1""}'","b'{""deviceTypeId"":""5e1607122564324b86ef7333""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1582131014293,2020-02-19 13:50:14,16.51,0.0,2905.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.0,-71.0,2906.0,-120.0,18.95,1582131012.0,221.4,4.0913415,b'{}',"b'{""data"":""66665d4345ec8240000000""}'",b'{}',"b'{""duplicate"":""false""}'",b'{}',b'{}',b'{}',"b'{""device"":""4D54B4""}'","b'{""station"":""70F1""}'","b'{""deviceTypeId"":""5e1607122564324b86ef7333""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1582130110430,2020-02-19 13:35:10,16.55,0.0,2904.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.0,-71.0,2905.0,-123.0,10.25,1582130109.0,222.9,4.096414,b'{}',"b'{""data"":""66e65e43d3158340000000""}'",b'{}',"b'{""duplicate"":""false""}'",b'{}',b'{}',b'{}',"b'{""device"":""4D54B4""}'","b'{""station"":""70F1""}'","b'{""deviceTypeId"":""5e1607122564324b86ef7333""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1582129207582,2020-02-19 13:20:07,16.48,0.0,2903.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.0,-71.0,2904.0,-119.0,17.07,1582129205.0,222.5,4.093746,b'{}',"b'{""data"":""00805e43f8ff8240000000""}'",b'{}',"b'{""duplicate"":""false""}'",b'{}',b'{}',b'{}',"b'{""device"":""4D54B4""}'","b'{""station"":""70F1""}'","b'{""deviceTypeId"":""5e1607122564324b86ef7333""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1582128304862,2020-02-19 13:05:04,16.67,0.0,2902.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.0,-71.0,2903.0,-125.0,15.07,1582128303.0,224.4,4.087229,b'{}',"b'{""data"":""6666604394ca8240000000""}'",b'{}',"b'{""duplicate"":""false""}'",b'{}',b'{}',b'{}',"b'{""device"":""4D54B4""}'","b'{""station"":""70F1""}'","b'{""deviceTypeId"":""5e1607122564324b86ef7333""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1582128049877,2020-02-19 13:00:49,16.69,0.0,2901.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,-34.0,-71.0,2902.0,-126.0,13.21,1582128048.0,0.0,4.052561,b'{}',"b'{""data"":""0000000094ae8140020200""}'",b'{}',"b'{""duplicate"":""false""}'",b'{}',b'{}',b'{}',"b'{""device"":""4D54B4""}'","b'{""station"":""70F1""}'","b'{""deviceTypeId"":""5e1607122564324b86ef7333""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1582127414516,2020-02-19 12:50:14,16.87,0.0,2900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.0,-71.0,2901.0,-122.0,13.9,1582127412.0,223.7,4.0950403,b'{}',"b'{""data"":""33b35f43920a8340000000""}'",b'{}',"b'{""duplicate"":""false""}'",b'{}',b'{}',b'{}',"b'{""device"":""4D54B4""}'","b'{""station"":""70F1""}'","b'{""deviceTypeId"":""5e1607122564324b86ef7333""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1582126511323,2020-02-19 12:35:11,16.87,0.0,2899.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.0,-71.0,2900.0,-123.0,16.48,1582126510.0,222.9,4.096568,b'{}',"b'{""data"":""66e65e4316178340000000""}'",b'{}',"b'{""duplicate"":""false""}'",b'{}',b'{}',b'{}',"b'{""device"":""4D54B4""}'","b'{""station"":""70F1""}'","b'{""deviceTypeId"":""5e1607122564324b86ef7333""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1582125609608,2020-02-19 12:20:09,16.9,0.0,2898.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.0,-71.0,2899.0,-123.0,14.71,1582125607.0,223.4,4.0921397,b'{}',"b'{""data"":""66665f43cff28240000000""}'",b'{}',"b'{""duplicate"":""false""}'",b'{}',b'{}',b'{}',"b'{""device"":""4D54B4""}'","b'{""station"":""70F1""}'","b'{""deviceTypeId"":""5e1607122564324b86ef7333""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1582124706782,2020-02-19 12:05:06,16.91,0.0,2897.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.0,-71.0,2898.0,-121.0,12.9,1582124705.0,225.0,4.0770063,b'{}',"b'{""data"":""00006143d6768240000000""}'",b'{}',"b'{""duplicate"":""false""}'",b'{}',b'{}',b'{}',"b'{""device"":""4D54B4""}'","b'{""station"":""70F1""}'","b'{""deviceTypeId"":""5e1607122564324b86ef7333""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1582124478694,2020-02-19 12:01:18,16.73,0.0,2896.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,-34.0,-71.0,2897.0,-120.0,15.72,1582124453.0,0.0,4.04672,b'{}',"b'{""data"":""00000000bb7e8140020200""}'",b'{}',"b'{""duplicate"":""false""}'",b'{}',b'{}',b'{}',"b'{""device"":""4D54B4""}'","b'{""station"":""70F1""}'","b'{""deviceTypeId"":""5e1607122564324b86ef7333""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1582123868341,2020-02-19 11:51:08,16.75,0.0,2895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.0,-71.0,2896.0,-125.0,14.7,1582123866.0,226.4,4.095752,b'{}',"b'{""data"":""6666624366108340000000""}'",b'{}',"b'{""duplicate"":""false""}'",b'{}',b'{}',b'{}',"b'{""device"":""4D54B4""}'","b'{""station"":""70F1""}'","b'{""deviceTypeId"":""5e1607122564324b86ef7333""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1582122966233,2020-02-19 11:36:06,16.72,0.0,2894.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.0,-71.0,2895.0,-123.0,9.38,1582122963.0,225.3,4.092737,b'{}',"b'{""data"":""cd4c6143b4f78240000000""}'",b'{}',"b'{""duplicate"":""false""}'",b'{}',b'{}',b'{}',"b'{""device"":""4D54B4""}'","b'{""station"":""8250""}'","b'{""deviceTypeId"":""5e1607122564324b86ef7333""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
